,game_id,score_value,shooting_play,sequence_number,coordinate_x,coordinate_y,team_id,text,scoring_play,away_team_id,home_team_id
262,401408636,3,True,102887101,41.0,21.0,2305.0,Ochai Agbaji missed Three Point Jumper.,False,153,2305
263,401408636,0,False,102887102,25.0,0.0,153.0,Brady Manek Defensive Rebound.,False,153,2305
264,401408636,2,True,102888201,23.0,0.0,153.0,Puff Johnson made Dunk. Assisted by Armando Bacot.,True,153,2305
265,401408636,2,True,102894601,23.0,0.0,2305.0,Ochai Agbaji made Layup.,True,153,2305
266,401408636,0,False,102894602,25.0,0.0,153.0,Foul on Puff Johnson.,False,153,2305
267,401408636,1,True,102894603,25.0,0.0,2305.0,Ochai Agbaji made Free Throw.,True,153,2305
268,401408636,2,True,102896201,29.0,10.0,153.0,Armando Bacot missed Jumper.,False,153,2305
269,401408636,0,False,102896202,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
270,401408636,3,True,102897601,49.0,-1.0,2305.0,Remy Martin made Three Point Jumper. Assisted by Christian Braun.,True,153,2305
271,401408636,0,False,102898401,25.0,0.0,153.0,Caleb Love Turnover.,False,153,2305
272,401408636,0,False,102898402,25.0,0.0,2305.0,Dajuan Harris Jr. Steal.,False,153,2305
273,401408636,2,True,102899101,27.0,1.0,2305.0,Jalen Wilson made Layup. Assisted by Dajuan Harris Jr..,True,153,2305
